-6.14424e-17,-0.3645,1.10963,-3.14159,1.22465e-16,-1.5708,0
-0.0558422,-0.391318,1.0785,-2.93432,0.681841,-1.59724,0.01
0.155233,-0.329732,1.11432,-2.39373,0.518741,-1.51912,0.02
0.224072,-0.270983,1.14225,-1.59397,0.97078,-1.17169,0.03
0.168965,-0.383326,1.12428,-0.953254,0.773937,-0.799861,0.04
0.154664,-0.378938,1.12838,-0.241189,0.725116,-0.491644,0.05
0.129676,-0.389298,1.10955,0.386345,0.624396,-0.357959,0.06
0.109826,-0.411358,1.07828,0.825652,0.570664,-0.352633,0.07
0.10808,0.0477136,1.11957,0.312361,0.992023,-1.25549,0.08
0.0398642,0.446086,0.891018,-0.50633,0.55758,-2.49928,0.09
0.0125751,0.364462,0.817127,-0.53328,0.238015,-2.65223,0.1
0.0711174,0.380512,0.83569,-0.407846,0.0974389,-2.37805,0.11
0.018355,0.500468,0.597721,-0.0975191,-0.298721,-2.96428,0.12
0.0234595,0.496312,0.577951,0.174523,-0.190838,3.03902,0.13
-0.0443665,0.445423,0.35844,0.199363,-0.0452498,2.12967,0.14
-0.0817954,0.391774,0.174545,0,2.46539e-17,1.5708,0.15
-0.0817954,0.391774,0.174545,0,2.46539e-17,1.5708,0.17
-0.0895121,0.399731,0.239545,0.0266855,-0.303357,1.60975,0.18
-0.0824953,0.506162,0.378623,-0.0834759,-0.368908,2.59944,0.19
0.0978134,0.492404,0.468575,-0.743119,-0.358924,3.10655,0.2
0.175674,0.387664,0.784812,-1.0166,0.492762,-2.74743,0.21
0.152796,0.126348,0.906308,-1.24234,0.874729,-2.62904,0.22
0.143948,-0.00627709,1.01001,-1.371,1.18882,-2.29564,0.23
0.17547,-0.083146,1.10551,-1.13453,0.98797,-1.49924,0.24
0.143954,-0.18238,1.16891,-1.42546,0.768542,-1.14858,0.25
0.132113,-0.198009,1.17539,-1.49587,0.741243,-1.1064,0.26
0.227011,-0.21569,1.15069,-1.93677,0.390475,-1.38852,0.27
0.180425,-0.212613,1.1614,-1.79856,0.303872,-1.2748,0.28
0.058645,-0.294479,1.15385,-2.30388,0.259461,-1.14808,0.29
-0.0867646,-0.318197,1.09762,-2.82893,0.279172,-1.13448,0.3
-0.0803349,-0.345305,1.01526,-2.94499,-0.0521962,-1.33041,0.31
-0.0767581,-0.374394,1.01874,-2.85043,-0.558865,-1.45351,0.32
-0.019926,-0.379289,0.986739,-2.76863,-1.09468,-1.47906,0.33
0.0337773,-0.410245,0.958277,-2.45879,-1.4496,-1.53699,0.34
0.150608,-0.355627,1.02402,0.881939,-1.27309,1.29884,0.35
0.119757,-0.490699,0.959442,0.920135,-1.30494,1.32493,0.36
0.20439,-0.554033,0.922984,1.10477,-1.15888,1.16593,0.37
0.331176,-0.387578,0.927262,1.49199,-1.28098,0.949307,0.38
0.293451,-0.546406,0.733344,0.261634,-1.26007,1.90742,0.39
0.236003,-0.608748,0.501918,-0.325486,-0.877156,2.32507,0.4
0.16045,-0.571579,0.286239,-0.463538,-0.351719,2.42557,0.41
0.285,-0.49,0.15,-1.66533e-16,-1.38979e-16,2.61799,0.42
0.285,-0.49,0.15,-1.66533e-16,-1.38979e-16,2.61799,0.44
0.213189,-0.615953,0.256632,-0.423841,-0.387449,2.63397,0.45
0.0940185,-0.700248,0.389077,-0.88642,-0.738385,2.80796,0.46
-0.0458654,-0.723214,0.536863,-1.51711,-0.983923,-3.05037,0.47
-0.172898,-0.682344,0.687903,-2.29756,-1.02183,-2.40952,0.48
-0.257065,-0.593506,0.82962,-2.84981,-0.877291,-1.94132,0.49
-0.150128,-0.489255,0.946897,3.09859,-0.884086,-1.5664,0.5
-0.0925256,-0.425647,1.00566,3.10104,-0.622206,-1.53228,0.51
-0.0126301,-0.376792,1.04539,3.12906,-0.368195,-1.52442,0.52
0.0227479,-0.363417,1.0551,-3.14103,-0.272024,-1.526,0.53
-0.155327,-0.362317,1.07983,2.97699,-0.432296,-1.55034,0.54
-0.115728,-0.344649,1.1002,2.92601,-0.201627,-1.58595,0.55
-6.14424e-17,-0.3645,1.10963,-3.14159,1.22465e-16,-1.5708,0.56
