0.111185,-0.384379,1.0096,-3.13014,-0.0157079,-1.57076,0
0.122364,-0.384017,1.0095,-3.1187,-0.0314156,-1.57066,0.01
0.133533,-0.383414,1.00934,-3.10725,-0.0471229,-1.5705,0.02
0.144687,-0.382571,1.00911,-3.09582,-0.0628296,-1.57026,0.03
0.15582,-0.381487,1.00882,-3.08438,-0.0785354,-1.56996,0.04
0.166928,-0.380163,1.00846,-3.07296,-0.0942401,-1.56959,0.05
0.178004,-0.378599,1.00804,-3.06154,-0.109943,-1.56915,0.06
0.189044,-0.376797,1.00755,-3.05014,-0.125645,-1.56864,0.07
0.200044,-0.374758,1.007,-3.03875,-0.141346,-1.56807,0.08
0.210997,-0.372482,1.00638,-3.02737,-0.157044,-1.56742,0.09
0.221898,-0.36997,1.0057,-3.01601,-0.17274,-1.56671,0.1
0.232744,-0.367224,1.00495,-3.00467,-0.188433,-1.56592,0.11
0.243528,-0.364244,1.00414,-2.99335,-0.204124,-1.56506,0.12
0.254246,-0.361033,1.00326,-2.98205,-0.219812,-1.56413,0.13
0.264893,-0.357592,1.00232,-2.97077,-0.235497,-1.56313,0.14
0.275464,-0.353922,1.00132,-2.95952,-0.251178,-1.56205,0.15
0.285954,-0.350025,1.00025,-2.9483,-0.266856,-1.56089,0.16
0.296358,-0.345903,0.999118,-2.9371,-0.28253,-1.55966,0.17
0.306671,-0.341558,0.997921,-2.92594,-0.298199,-1.55835,0.18
0.316889,-0.336992,0.996659,-2.91481,-0.313865,-1.55696,0.19
0.327007,-0.332208,0.995334,-2.90372,-0.329525,-1.55549,0.2
0.337021,-0.327206,0.993945,-2.89267,-0.34518,-1.55394,0.21
0.346925,-0.32199,0.992493,-2.88165,-0.36083,-1.5523,0.22
0.356716,-0.316563,0.990977,-2.87068,-0.376474,-1.55057,0.23
0.366388,-0.310926,0.989397,-2.85976,-0.392112,-1.54876,0.24
0.375938,-0.305083,0.987755,-2.84888,-0.407744,-1.54685,0.25
0.38536,-0.299036,0.986049,-2.83806,-0.423369,-1.54485,0.26
0.394652,-0.292788,0.98428,-2.82729,-0.438987,-1.54276,0.27
0.403808,-0.286341,0.982449,-2.81658,-0.454597,-1.54057,0.28
0.412824,-0.2797,0.980555,-2.80593,-0.4702,-1.53828,0.29
