-6.14424e-17,-0.3445,1.10963,-3.14159,1.22465e-16,-1.5708,0
-0.15866,-0.41159,1.06908,-2.93539,0.342438,-1.58593,0.01
0.266391,-0.22611,1.07879,-2.29997,-0.251354,-1.6557,0.02
0.479295,0.125289,0.925155,-1.4845,-0.709974,-2.13529,0.03
0.426434,0.443335,0.681619,-0.420016,-0.728604,-3.0123,0.04
0.20731,0.589716,0.440141,0.229676,-0.356871,2.62924,0.05
-0.00309874,0.572424,0.283608,0.441531,-0.0236176,2.20964,0.06
-0.00164557,0.471544,0.153055,0,2.27885e-17,1.5708,0.07
-0.00164557,0.471544,0.153055,0,2.27885e-17,1.5708,0.09
0.285,-0.49,0.15,-1.66533e-16,8.15722e-17,1.5708,0.1
0.285,-0.49,0.15,-1.66533e-16,8.15722e-17,1.5708,0.12
0.259796,-0.548898,0.340145,-0.32357,-0.484988,1.495,0.13
0.313801,-0.5528,0.395318,-0.264288,-0.675894,1.44923,0.14
0.422822,-0.531321,0.552975,0.00621228,-1.1681,1.23443,0.15
0.47594,-0.477291,0.714905,2.15536,-1.39852,-0.837706,0.16
0.469538,-0.41075,0.861681,2.86348,-0.931401,-1.4527,0.17
0.410971,-0.351433,0.976761,3.06355,-0.429509,-1.54491,0.18
-0.00633784,-0.343029,1.09905,2.57047,0.111549,-1.53978,0.19
-6.14424e-17,-0.3445,1.10963,-3.14159,1.22465e-16,-1.5708,0.2
