0.1,-0.3845,1.00963,-3.14159,1.22465e-16,-1.5708,0
0.105601,-0.384459,1.00963,-3.13112,-0.015708,-1.5708,0.01
0.111201,-0.384337,1.00962,-3.12065,-0.0314159,-1.5708,0.02
0.116799,-0.384133,1.0096,-3.11018,-0.0471239,-1.5708,0.03
0.122393,-0.383848,1.00958,-3.0997,-0.0628319,-1.5708,0.04
0.127983,-0.383481,1.00956,-3.08923,-0.0785398,-1.5708,0.05
0.133567,-0.383033,1.00952,-3.07876,-0.0942478,-1.5708,0.06
0.139145,-0.382503,1.00948,-3.06829,-0.109956,-1.5708,0.07
0.144714,-0.381893,1.00944,-3.05782,-0.125664,-1.5708,0.08
0.150274,-0.381201,1.00939,-3.04734,-0.141372,-1.5708,0.09
0.155825,-0.380429,1.00933,-3.03687,-0.15708,-1.5708,0.1
0.161363,-0.379575,1.00927,-3.0264,-0.172788,-1.5708,0.11
0.16689,-0.378641,1.0092,-3.01593,-0.188496,-1.5708,0.12
0.172402,-0.377627,1.00913,-3.00546,-0.204204,-1.5708,0.13
0.1779,-0.376532,1.00904,-2.99498,-0.219911,-1.5708,0.14
0.183383,-0.375358,1.00896,-2.98451,-0.235619,-1.5708,0.15
0.188848,-0.374103,1.00887,-2.97404,-0.251327,-1.5708,0.16
0.194295,-0.372769,1.00877,-2.96357,-0.267035,-1.5708,0.17
0.199723,-0.371356,1.00866,-2.9531,-0.282743,-1.5708,0.18
0.205131,-0.369863,1.00855,-2.94263,-0.298451,-1.5708,0.19
0.210517,-0.368292,1.00844,-2.93215,-0.314159,-1.5708,0.2
0.215881,-0.366643,1.00831,-2.92168,-0.329867,-1.5708,0.21
0.221222,-0.364915,1.00819,-2.91121,-0.345575,-1.5708,0.22
0.226538,-0.363109,1.00805,-2.90074,-0.361283,-1.5708,0.23
0.231828,-0.361226,1.00791,-2.89027,-0.376991,-1.5708,0.24
0.237091,-0.359266,1.00777,-2.87979,-0.392699,-1.5708,0.25
0.242326,-0.35723,1.00761,-2.86932,-0.408407,-1.5708,0.26
0.247533,-0.355116,1.00746,-2.85885,-0.424115,-1.5708,0.27
0.252709,-0.352927,1.00729,-2.84838,-0.439823,-1.5708,0.28
0.257855,-0.350663,1.00712,-2.83791,-0.455531,-1.5708,0.29
0.262968,-0.348323,1.00695,-2.82743,-0.471239,-1.5708,0.3
0.268048,-0.345909,1.00676,-2.81696,-0.486947,-1.5708,0.31
0.273094,-0.34342,1.00658,-2.80649,-0.502655,-1.5708,0.32
0.278104,-0.340858,1.00638,-2.79602,-0.518363,-1.5708,0.33
0.283079,-0.338222,1.00618,-2.78555,-0.534071,-1.5708,0.34
0.288016,-0.335514,1.00598,-2.77507,-0.549779,-1.5708,0.35
0.292915,-0.332734,1.00577,-2.7646,-0.565487,-1.5708,0.36
0.297774,-0.329882,1.00555,-2.75413,-0.581195,-1.5708,0.37
0.302594,-0.326959,1.00532,-2.74366,-0.596903,-1.5708,0.38
0.307372,-0.323965,1.0051,-2.73319,-0.612611,-1.5708,0.39
0.312107,-0.320902,1.00486,-2.72271,-0.628319,-1.5708,0.4
0.3168,-0.317769,1.00462,-2.71224,-0.644026,-1.5708,0.41
0.321448,-0.314567,1.00437,-2.70177,-0.659734,-1.5708,0.42
0.326051,-0.311297,1.00412,-2.6913,-0.675442,-1.5708,0.43
0.330608,-0.30796,1.00386,-2.68083,-0.69115,-1.5708,0.44
0.335118,-0.304555,1.0036,-2.67035,-0.706858,-1.5708,0.45
0.33958,-0.301085,1.00333,-2.65988,-0.722566,-1.5708,0.46
0.343993,-0.297549,1.00305,-2.64941,-0.738274,-1.5708,0.47
0.348356,-0.293947,1.00277,-2.63894,-0.753982,-1.5708,0.48
0.352668,-0.290282,1.00248,-2.62847,-0.76969,-1.5708,0.49
0.356929,-0.286553,1.00218,-2.61799,-0.785398,-1.5708,0.5
0.361137,-0.282762,1.00188,-2.60752,-0.801106,-1.5708,0.51
0.365292,-0.278908,1.00158,-2.59705,-0.816814,-1.5708,0.52
0.369393,-0.274993,1.00127,-2.58658,-0.832522,-1.5708,0.53
0.373438,-0.271017,1.00095,-2.57611,-0.84823,-1.5708,0.54
0.377428,-0.266982,1.00063,-2.56563,-0.863938,-1.5708,0.55
0.381361,-0.262887,1.0003,-2.55516,-0.879646,-1.5708,0.56
0.385236,-0.258734,0.999961,-2.54469,-0.895354,-1.5708,0.57
0.389052,-0.254524,0.99962,-2.53422,-0.911062,-1.5708,0.58
0.39281,-0.250257,0.999274,-2.52375,-0.92677,-1.5708,0.59
0.396507,-0.245934,0.998921,-2.51327,-0.942478,-1.5708,0.6
0.400144,-0.241556,0.998562,-2.5028,-0.958186,-1.5708,0.61
0.403719,-0.237124,0.998198,-2.49233,-0.973894,-1.5708,0.62
0.407232,-0.232639,0.997828,-2.48186,-0.989602,-1.5708,0.63
0.410682,-0.228101,0.997452,-2.47139,-1.00531,-1.5708,0.64
0.414067,-0.223511,0.99707,-2.46091,-1.02102,-1.5708,0.65
0.417389,-0.218871,0.996682,-2.45044,-1.03673,-1.5708,0.66
0.420645,-0.214181,0.996288,-2.43997,-1.05243,-1.5708,0.67
0.423835,-0.209442,0.995889,-2.4295,-1.06814,-1.5708,0.68
0.426958,-0.204656,0.995484,-2.41903,-1.08385,-1.5708,0.69
0.430015,-0.199821,0.995073,-2.40855,-1.09956,-1.5708,0.7
0.433003,-0.194941,0.994656,-2.39808,-1.11527,-1.5708,0.71
0.435923,-0.190016,0.994234,-2.38761,-1.13097,-1.5708,0.72
0.438773,-0.185046,0.993805,-2.37714,-1.14668,-1.5708,0.73
0.441554,-0.180033,0.993371,-2.36667,-1.16239,-1.5708,0.74
0.444264,-0.174978,0.992932,-2.35619,-1.1781,-1.5708,0.75
0.446903,-0.169881,0.992486,-2.34572,-1.19381,-1.5708,0.76
0.44947,-0.164743,0.992035,-2.33525,-1.20951,-1.5708,0.77
0.451965,-0.159567,0.991577,-2.32478,-1.22522,-1.5708,0.78
0.454388,-0.154352,0.991115,-2.31431,-1.24093,-1.5708,0.79
0.456737,-0.149099,0.990646,-2.30383,-1.25664,-1.5708,0.8
0.459012,-0.14381,0.990172,-2.29336,-1.27235,-1.5708,0.81
0.461213,-0.138486,0.989691,-2.28289,-1.28805,-1.5708,0.82
0.463339,-0.133127,0.989206,-2.27242,-1.30376,-1.5708,0.83
0.46539,-0.127735,0.988714,-2.26195,-1.31947,-1.5708,0.84
0.467365,-0.12231,0.988217,-2.25147,-1.33518,-1.5708,0.85
0.469263,-0.116854,0.987714,-2.241,-1.35088,-1.5708,0.86
0.471085,-0.111368,0.987205,-2.23053,-1.36659,-1.5708,0.87
0.47283,-0.105853,0.986691,-2.22006,-1.3823,-1.5708,0.88
0.474497,-0.10031,0.986171,-2.20959,-1.39801,-1.5708,0.89
0.476087,-0.0947395,0.985645,-2.19911,-1.41372,-1.5708,0.9
0.477598,-0.0891432,0.985114,-2.18864,-1.42942,-1.5708,0.91
0.47903,-0.083522,0.984577,-2.17817,-1.44513,-1.5708,0.92
0.480383,-0.077877,0.984034,-2.1677,-1.46084,-1.5708,0.93
0.481657,-0.0722092,0.983485,-2.15723,-1.47655,-1.5708,0.94
0.482851,-0.0665199,0.982931,-2.14675,-1.49226,-1.5708,0.95
0.483965,-0.06081,0.982372,-2.13628,-1.50796,-1.5708,0.96
0.484998,-0.0550806,0.981806,-2.12581,-1.52367,-1.5708,0.97
0.485952,-0.049333,0.981235,-2.11534,-1.53938,-1.5708,0.98
