0.00988511,0.00820143,0.00142171,0.00549274,0.00264203,0.00267272,0.00228839,0.0100666,0.00822898,0.00184339,0.00151126,0.00658709,0.00293903,0.00926581,0.00501211,0.00708395,0.00398546,0.00695086,0.00502979,0.0068746,
0.000700277,0.00820446,0.00841941,0.00549274,0.00440074,0.00857155,0.00184511,0.00882453,0.00803199,0.00184339,0.0188729,0.00396859,0.00262187,0.00926581,0.011492,0.00755155,0.0062331,0.0037278,0.00824621,0.00565759,
0.000700277,0.0212795,0.00260227,0.00549274,0.00267185,0.00281043,0.00876821,0.00463205,0.00803199,0.0091977,0.00207342,0.00696253,0.00203064,0.0036019,0.00911521,0.00320615,0.00448628,0.00730449,0.0112836,0.00589699,
0.00126625,0.00175965,0.0126399,0.00549274,0.0088087,0.0129977,0.00904895,0.00199088,0.00164726,0.00875852,0.00207342,0.00383055,0.00203064,0.0092369,0.00862352,0.00390519,0.00398546,0.00349887,0.00342044,0.00541064,
0.0100626,0.00175965,0.00199533,0.015731,0.0057582,0.00281043,0.00276716,0.00199088,0.0103842,0.0114022,0.00207342,0.00686504,0.00293903,0.00926581,0.00162623,0.00345832,0.00478695,0.00695086,0.00824621,0.00565759,
0.00275646,0.00277144,0.00841941,0.00556566,0.0144821,0.00857155,0.00276716,0.00894024,0.00822898,0.0186914,0.00151126,0.00396859,0.00203064,0.00137438,0.00862352,0.00390519,0.00401257,0.00349887,0.00234857,0.00541064,
0.00959461,0.00820143,0.00260227,0.00525129,0.0088087,0.0126536,0.00873947,0.0200918,0.00803199,0.00161759,0.0189345,0.00423344,0.00293903,0.00321861,0.00361958,0.00341267,0.00401257,0.00730449,0.0092072,0.00565759,
0.00275646,0.01755,0.0124507,0.00538921,0.0258293,0.00281043,0.0024416,0.00288471,0.00164726,0.0091977,0.00231096,0.00716005,0.0202778,0.00321861,0.00912399,0.00413404,0.00541521,0.00474378,0.0208321,0.0075561,
0.00287085,0.00175965,0.00142171,0.00520992,0.0168078,0.00893757,0.00184511,0.00894024,0.00469918,0.0018553,0.0193329,0.0040801,0.00203064,0.0103272,0.00914945,0.00320615,0.0135674,0.00372383,0.00809207,0.0263099,
0.00959461,0.017675,0.0184573,0.0264477,0.00583075,0.0149831,0.00873947,0.0100666,0.0166338,0.00875852,0.0116261,0.0172526,0.0242411,0.0286004,0.00862352,0.00698883,0.00582025,0.00476684,0.00809207,0.00784071,
0.000700277,0.0119596,0.00862668,0.0352087,0.0258745,0.00939043,0.002774,0.0212586,0.00328498,0.0284439,0.019158,0.00683536,0.00845571,0.0108776,0.00912288,0.0212058,0.0250765,0.0278346,0.00276938,0.00682813,
0.00975563,0.00402041,0.0127796,0.00606003,0.0133698,0.0191923,0.00803494,0.00483753,0.0165745,0.0100381,0.0116261,0.0233476,0.0202797,0.0190244,0.0188438,0.00549562,0.00640315,0.00746436,0.0127405,0.00896357,
0.0187066,0.00313382,0.01941,0.0155708,0.00261884,0.0106681,0.0242391,0.0117406,0.00962743,0.00919377,0.0111935,0.0175288,0.0555145,0.0234634,0.00216145,0.00597362,0.0360784,0.00695086,0.0202381,0.0263909,
0.00960736,0.0275531,0.0143793,0.0154706,0.0370246,0.00510963,0.0129483,0.00996696,0.00104161,0.00981698,0.0283656,0.00595647,0.0340095,0.0187547,0.00387782,0.00437513,0.00704377,0.00475262,0.00650805,0.00739905,
0.00664021,0.0258839,0.00382274,0.00481741,0.00372599,0.00887443,0.0184608,0.0108704,0.0100148,0.0194815,0.0399829,0.00736902,0.00566302,0.00212206,0.00469464,0.0573967,0.00500681,0.00794878,0.00869589,0.0381265,
0.0108073,0.0103124,0.0114116,0.00496196,0.0317792,0.0311856,0.0048336,0.0229322,0.00978891,0.0284854,0.00962123,0.00763476,0.00623403,0.0211049,0.0123385,0.014266,0.00942184,0.00952409,0.0222508,0.0068746,
0.0205158,0.0111078,0.00321314,0.0376638,0.00440074,0.0336794,0.035558,0.0201463,0.00259793,0.0103479,0.0199386,0.00483937,0.0235958,0.0113619,0.0105787,0.0121468,0.00713409,0.00773407,0.0313081,0.0075561,
0.00641591,0.0177864,0.0558326,0.00993074,0.00970292,0.0415902,0.0450499,0.576491,0.0289236,0.00510471,0.0309273,0.0134853,0.0171074,0.0200385,0.175326,0.0135544,0.0319952,0.00529679,0.00844507,0.00890501,
0.0289675,0.0433902,0.0126399,0.0190375,0.67248,1.23783,0.0048358,0.0404903,0.0343915,0.57492,0.00222349,0.0180417,0.00621746,0.584073,0.0127423,0.0372033,0.0233331,0.642999,0.0186361,0.574908,
0.0211528,0.0110926,0.00914241,0.015731,0.444187,0.00723029,0.0224922,0.0265336,0.0130673,0.0315945,0.0189345,0.0158579,0.0140116,0.577812,0.015408,0.0304589,0.0148016,0.0481659,0.64281,0.0627709,
0.542239,0.0053401,2.00278,11.5408,0.00320218,0.585389,0.591489,0.0436803,0.0108986,0.0223598,0.0309396,0.556118,1.38377,0.163277,0.215358,0.0310709,0.00844885,0.566126,0.0312317,0.571059,
0.00429407,0.0190027,0.55778,0.567163,0.671309,0.489853,0.0472229,0.0151685,0.0283146,0.0189564,0.0414846,0.00595647,0.601365,0.0210814,0.574751,0.540284,0.00576021,0.00764196,0.590065,0.545258,
0.500018,0.0117668,0.53131,4.36217,0.358356,0.553182,0.586122,0.0101681,0.0105111,0.566718,0.603995,0.563184,7.95407,0.0210218,0.0272224,0.00821144,0.455632,0.56174,0.0197256,1.33659,
0.010753,0.35452,0.40392,0.339676,0.520527,0.881327,0.537609,0.589376,0.444765,0.499823,0.0120975,0.555238,0.545959,0.322157,0.631031,0.557768,0.414882,1.27004,0.00372642,0.570317,
0.46439,0.58998,0.543028,0.518722,0.371352,0.546285,0.586537,1.45275,0.00388527,0.551745,0.574423,1.28346,0.475654,0.177523,0.152335,1.35227,0.548505,0.391548,0.0230641,1.46744,
0.386882,0.601529,0.0245345,1.37469,0.654533,1.4549,0.425022,0.624207,0.0337598,0.967942,0.00340426,0.528034,1.30733,0.587267,0.0311217,0.31428,0.460908,0.483214,0.638998,0.317089,
0.537019,0.110275,0.350854,0.386438,0.128146,0.568228,0.540539,0.593995,0.498264,0.570041,1.19642,0.537079,1.64075,0.480604,0.134626,0.46481,0.483344,1.30512,0.499845,0.482423,
2.65245,0.590719,1.61735,0.589894,4.95865,0.454581,0.576871,0.631895,0.394383,0.517861,1.4484,0.580416,0.439264,0.129001,0.555563,0.525205,0.475316,5.12422,0.460186,0.550479,
6.74213,0.0539802,0.528523,0.272922,0.232952,0.437373,1.20786,4.42091,0.0101113,4.71129,0.434082,0.552611,0.497248,0.1485,0.250306,1.3231,4.6929,0.570458,0.611828,1.48316,
0.53706,0.784521,0.479466,0.545042,0.740574,0.505979,0.563293,0.615065,0.385393,0.511851,0.459383,0.37634,2.07304,0.571068,0.111043,0.926984,0.5256,0.583314,0.506761,0.257309,
0.211398,0.535737,3.48639,0.519516,0.121673,0.708146,0.479429,0.715062,0.425376,0.431742,3.13236,0.367506,0.827256,0.55405,0.239121,0.398029,0.532542,0.483711,0.571,0.5768,
0.543815,0.595731,0.407333,0.260267,0.625274,0.562981,0.531044,0.60193,0.0332313,0.353728,0.424297,0.512851,0.406599,0.534377,0.0487368,0.239544,0.467175,20.9697,1.24723,0.833438,
