0.0518308
0.197352
0.0995098
0.591247
0.205787
0.286967
0.0443927
0.963662
0.198739
0.0115753
0.258853
0.375011
0.107737
0.863544
0.113436
0.114695
0.223937
0.179669
0.121375
0.0478478
