0.1,-0.4045,1.00963,-3.14159,1.22465e-16,-1.5708,0
0.199646,-0.392706,1.01074,-3.10714,-0.498877,-1.55,0.01
-0.0874655,-0.365045,0.993107,2.62679,-0.0474524,-1.61291,0.02
-0.208433,-0.239965,0.912718,2.00086,0.324339,-1.84743,0.03
-0.207289,-0.151028,0.781162,1.45482,0.481518,-2.23076,0.04
-0.151894,-0.101973,0.627595,0.899617,0.467476,-2.68181,0.05
-0.0761551,-0.109413,0.481077,0.465675,0.316992,-3.08631,0.06
-0.103703,0.0232811,0.584304,0.0963966,0.322986,-2.89053,0.07
-0.171145,0.179445,0.552833,0.129207,0.160614,-2.92068,0.08
-0.295376,0.320817,0.561092,0.204054,0.237853,-2.75492,0.09
-0.348217,0.374941,0.456903,0.415925,0.13279,-3.0603,0.1
-0.323967,0.356941,0.226867,0.747665,-0.209801,2.64104,0.11
-0.193851,0.398431,0.176679,0.992668,-0.365422,2.22516,0.12
-0.0849097,0.436252,0.147686,1.31392,-0.283028,1.81869,0.13
2.35922e-16,0.474,0.11,1.5708,-8.55085e-17,1.5708,0.14
2.35922e-16,0.474,0.11,1.5708,-8.55085e-17,1.5708,0.16
-0.0969167,0.341977,0.242216,1.49362,0.0320707,1.64946,0.17
-0.129835,0.297836,0.292076,1.15137,-0.134831,2.04779,0.18
-0.190119,0.269951,0.35415,0.859542,-0.072179,2.52797,0.19
-0.257599,0.24489,0.460108,0.756697,0.140942,3.00862,0.2
-0.197083,0.471617,0.424266,0.770782,0.00180751,3.04572,0.21
-0.166882,0.262111,0.651516,1.17886,-0.205027,-2.96575,0.22
-0.104435,0.347692,0.654464,1.16673,-0.300476,-3.04836,0.23
-0.0879248,0.139446,0.828174,0.9737,-0.646071,-2.40365,0.24
0.0220064,-0.0668145,0.79617,1.23352,-0.989661,-2.69227,0.25
0.00411156,-0.0641144,0.813782,1.1165,-0.955616,-2.51217,0.26
-0.0649143,-0.0662704,0.880997,0.911876,-0.711858,-2.02595,0.27
-0.123856,-0.0895165,0.936859,0.993879,-0.425073,-1.77581,0.28
-0.16591,-0.1312,0.973303,1.2198,-0.167887,-1.62483,0.29
-0.0801345,-0.398553,0.987693,1.48345,-0.377361,-1.33531,0.3
-0.182838,-0.26547,1.0008,1.88255,-0.0999096,-1.56158,0.31
-0.0605066,-0.493545,0.94818,2.19395,-0.533013,-1.62066,0.32
0.0487947,-0.665539,0.7909,2.72129,-0.862679,-2.07867,0.33
0.126649,-0.743617,0.579466,-2.83683,-0.837025,-2.87844,0.34
0.173611,-0.726177,0.377229,-2.51078,-0.511574,2.84792,0.35
0.204939,-0.646626,0.230739,-2.54368,-0.16034,2.44213,0.36
0.238963,-0.554633,0.15021,-2.79669,0.0471602,2.01215,0.37
0.285,-0.49,0.11,3.14159,5.47788e-17,1.5708,0.38
0.285,-0.49,0.11,3.14159,5.47788e-17,1.5708,0.4
0.329908,-0.527706,0.184353,-2.5951,0.0845024,2.18931,0.41
0.408076,-0.575437,0.332095,-2.20227,-0.183581,2.78683,0.42
0.302719,-0.595525,0.608254,-2.72279,-0.112671,-2.72063,0.43
0.0810602,-0.605186,0.57493,2.9683,-0.35094,-2.74037,0.44
0.0385097,-0.435237,0.813398,2.84874,0.297093,-2.22325,0.45
0.0798492,-0.43705,0.861523,3.08936,0.147512,-2.05308,0.46
0.131706,-0.423527,0.927624,-2.94441,-0.0905086,-1.84866,0.47
0.165357,-0.40002,0.981184,-2.80169,-0.307585,-1.67925,0.48
-0.0757739,-0.339969,1.03176,-2.93662,-0.0275649,-1.37881,0.49
-0.0570101,-0.391717,1.0046,-3.02213,0.175865,-1.49998,0.5
0.1,-0.4045,1.00963,-3.14159,1.22465e-16,-1.5708,0.51
